bülten no,fert no,cinsiyet,doğum tarihi gün,doğum tarihi ay,doğum tarihi yıl,yaş,doğum yeri,doğum yeri ülke kodu,uyruk,uyruk ülke kodu,yakınlık durumu,eğitim,okuma yazma durumu,eğitime devam etme durumu,devam edilen okul,çocuğun kendi masaüstü bilgisayarı,çocuğun kendi dizüstü bilgisayarı,çocuğun kendi tableti,çocuğun kendi cep telefonu,çocuğun kendi akıllı saati,çocuğun kendi oyun konsolu,bilgisayar oyunu oynama sıklığı,spor yapma sıklığı,kitap okuma sıklığı,diğer hobiler sıklığı,eğlenmek için dışarı çıkma sıklığı,internette gezinme sıklığı,tv programları izleme sıklığı,cep telefonu kullanım durumu,cep telefonu kullanım sıklığı,hafta içi cep telefonu ortalama kullanımı,hafta sonu cep telefonu ortalama kullanımı,cep telefonu konuşma amaçlı,cep telefonu mesaj amaçlı,cep telefonu sosyal medya amaçlı,cep telefonu oyun amaçlı,cep telefonu film amaçlı,cep telefonu müzik amaçlı,cep telefonu internette gezinme amaçlı,cep telefonu ders/ödev amaçlı,cep telefonu online derse katılma amaçlı,çocuk yarım saatte bir telefonunu kontrol ediyor,uyumadan son iş olarak telefon kontrol eder,uyanınca ilk iş olarak telefon kontrol eder,tv izlerken telefon kullanma,başkaları ile yemek yerken telefon kullanma,bilgisayar kullanım durumu,bilgisayar türü masaüstü,bilgisayar türü dizüstü,bilgisayar türü tablet,bilgisayar kullanım sıklığı,hafta içi ortalama bilgisayar kullanımı,hafta sonu ortalama bilgisayar kullanımı,bilgisayarda oyun oynama/indirme,bilgisayarda ders/sunum/ödev ,bilgisayarda online derse katılma,bilgisayarda müzik/film,bilgisayarda internette gezinme,bilgisayarda sosyal medya,internet kullanım durumu,internet kullanım sıklığı,hafta içi günde internet kullanım ortalaması,hafta sonu günde internet kullanım ortalaması,interneti ödev/ders amaçlı kullanma,interneti sosyal medya amaçlı kullanma,interneti eposta gönderme/alma amaçlı kullanma,interneti arama/mesaj amaçlı kullanma,interneti oyun indirme/oynama amaçlı kullanma,interneti müzik dinleme amaçlı kullanma,interneti video izleme amaçlı kullanma,interneti mal ve hizmetler hakkında bilgi amaçlı kullanma,internet üzerinden alışveriş yapma,internet üzerinden diğer,internet üzerinden diğer açıklama,sosyal medya kullanım durumu,youtube kullanımı,instagram kullanımı,twitter kullanımı,facebook kullanımı,tiktok kullanımı,snapchat kullanımı,pinterest kullanımı,diğer kullanılan sosyal medyalar,diğer kullanılan sosyal medyalar açıklama,sosyal medya kullanım sıklığı,hafta içi ortalama sosyal medya kullanımı,hafta sonu ortalama sosyal medya kullanımı,dijital oyun oynama,dijital oyun oynama sıklığı,hafta içi ortalama dijital oyun oynama,hafta sonu ortalama dijital oyun oynama,dijital oyun türü rol yapma,dijital oyun türü strateji,dijital oyun türü spor,dijital oyun türü macera,dijital oyun türü savaş,dijital oyun türü simülasyon,dijital oyunda çok fazla zaman harcama,ailesi çok fazla dijital oyun oynadığını düşünüyor,dijital oyun oynamadığı zaman kendini mutsuz hissediyor,fazla dijital oyun oynadığı için sorumluluklarını aksatıyor,planlanan süreden fazla dijital oyun oynama,ekran başında fazla zaman geçirmekten az ders çalışma,ekran başında fazla zaman geçirmekten aile ile daha az zaman geçirme,ekran başında fazla zaman geçirmekten az kitap okuma,ekran başında fazla zaman geçirmekten az uyku,ekran başında fazla zaman geçirmekten arkadasları ile az görüşme,çocuk ağırlık katsayısı
1327033773,4,2,10.0,4.0,2015,8,1,,1,,3,0,,1,2.0,2,2,2,2,1,2,5,5,13,13,13,6,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,16.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,16.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,2,845.493058194236
1327374755,3,1,2.0,10.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,6,5,13,6,13,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,9.0,,,,,,,,,1,16.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,16.0,1.0,1.0,1,16.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2,2,2,2,2108.21194933825
1327374755,4,1,20.0,3.0,2013,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,13,6,6,5,13,5,6,1,13.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,13.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,13.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,1.0,2.0,2,,,,,,,,,,,,,,,1,1,1,2,2,2108.21194933825
1327909881,3,1,5.0,5.0,2009,14,1,,1,,3,3,,1,4.0,1,2,2,1,1,2,13,13,23,23,13,13,5,1,9.0,,,,,,,,,,,,,,,,,1,1.0,2.0,2.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,16.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,1.0,1,16.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1,2,2,2,2,2068.64560129746
1328586415,3,1,23.0,4.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,6,6,6,6,6,6,5,1,16.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,2.0,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,16.0,2.0,2.0,1,16.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,2,2,2,1121.50447517191
1328586415,4,2,13.0,6.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,6,5,6,6,5,13,5,1,16.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,2.0,9.0,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,2,2,2,2,1121.50447517191
1329118069,7,1,24.0,6.0,2010,13,1,,1,,3,2,,1,3.0,2,2,1,2,2,2,6,13,13,5,13,6,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,13.0,1.0,2.0,1,13.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1,1,1,1,1,549.684867545129
1329460164,4,1,23.0,8.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,1,2,1,2,6,6,13,5,23,6,6,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,16.0,3.0,3.0,1,16.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,2,1,2,2,1619.52661864615
1329791980,2,2,3.0,8.0,2012,11,1,,1,,3,2,,1,3.0,2,1,1,1,2,2,29,23,6,23,23,6,5,1,16.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2.0,1.0,1.0,9.0,,,,,,,,,1,16.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,16.0,3.0,4.0,1,16.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,2,2,1,1,1209.88440079462
1330334804,6,1,26.0,4.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,6,6,6,6,6,6,13,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,1.0,1,16.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2,2,2,2,2811.46414389352
1330673557,3,1,26.0,7.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,13,13,23,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2420.08071883044
1330673557,4,2,25.0,11.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,6,6,6,13,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2420.08071883044
1331549137,5,1,15.0,5.0,2017,6,1,,1,,3,0,,1,0.0,2,2,2,2,2,2,5,13,6,6,6,5,6,1,17.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,13.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2,2,2,2,2995.96103852803
1331882090,3,2,17.0,6.0,2011,12,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,6,5,13,6,13,6,13,1,16.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2.0,2.0,1.0,16.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,2,,,,,,,,,,,,,,,2,1,1,2,2,1828.2827885606
1331882090,4,2,1.0,3.0,2015,9,1,,1,,3,1,1.0,1,2.0,2,2,1,2,1,2,6,6,13,6,6,13,6,1,16.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,13.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,3.0,1,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1828.2827885606
1332414851,4,2,1.0,7.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,2,1,2,2,5,13,6,13,6,13,6,1,13.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,,,,,,,,,,,,,1,13.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,1.0,1.0,1,13.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,2,2,1783.60477895539
1332751229,6,2,31.0,1.0,2014,10,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,5,13,5,5,6,6,1,16.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,3.0,1,17.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1,1,2,4914.18732325532
1332751229,7,2,22.0,6.0,2017,6,1,,1,,3,0,,1,2.0,2,2,2,1,2,2,5,5,5,5,5,13,6,1,16.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,13.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,4914.18732325532
1333086658,3,2,17.0,11.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,23,13,13,6,13,1,17.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2,,,,,,,,,,,,,1,17.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,17.0,3.0,3.0,2,,,,,,,,,,,,,,,1,1,2,2,2,2176.06296044222
1333086658,4,1,18.0,7.0,2011,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,5,5,13,6,13,1,17.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,3.0,1,17.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,2,2176.06296044222
1333086658,5,1,9.0,6.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,6,5,5,13,6,6,5,1,17.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,2.0,2.0,1.0,17.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1,17.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,3.0,3.0,1,16.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2,2,2176.06296044222
1333615605,4,1,23.0,5.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,1,2,13,13,5,5,13,6,13,1,16.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,1.0,2.0,2.0,13.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1,16.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,3.0,4.0,1,13.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,2,1234.97786720089
1333955803,4,1,17.0,3.0,2016,8,1,,1,,3,0,,1,2.0,2,2,2,1,2,2,5,5,23,5,6,6,6,1,16.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,,,,,,,,,,,,,1,16.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,4.0,1,16.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1,1,1,1,2,1578.50119483002
1334285457,6,1,20.0,3.0,2011,13,1,,1,,3,2,,1,3.0,2,1,2,2,1,2,13,13,13,13,6,6,6,1,17.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1.0,2.0,13.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,13.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1847.6283803341
1334285457,7,1,20.0,3.0,2011,13,1,,1,,3,2,,1,3.0,2,1,2,2,2,2,13,13,13,13,6,6,6,1,17.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1.0,2.0,13.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,13.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1847.6283803341
1334816046,4,2,17.0,12.0,2008,15,1,,1,,3,3,,1,4.0,1,2,1,1,2,2,23,13,6,13,13,6,13,1,16.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1.0,2.0,1.0,16.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,16.0,2.0,3.0,2,,,,,,,,,,,,,,,2,2,2,2,2,1618.48428770464
1335160618,3,1,23.0,12.0,2012,11,1,,1,,3,2,,1,3.0,1,2,2,1,2,2,13,13,13,13,13,13,6,1,16.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,17.0,1.0,4.0,1,13.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1278.67799310789
1335160618,4,1,23.0,12.0,2012,11,1,,1,,3,2,,1,3.0,1,2,2,1,2,2,13,13,13,13,13,13,6,1,16.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,17.0,1.0,4.0,1,13.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1278.67799310789
1335493233,5,1,9.0,12.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,23,13,6,5,13,13,5,1,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,2.0,2.0,1,13.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,2,2,915.79328114531
1336034770,6,2,22.0,12.0,2009,14,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,5,5,5,23,6,13,1,16.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,,,,,,,,,,,,,1,16.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,16.0,3.0,3.0,1,16.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,3093.88824905752
1336034770,8,1,28.0,1.0,2015,9,1,,1,,3,0,,1,2.0,2,2,2,1,2,2,5,6,13,13,6,6,13,1,16.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,4.0,3.0,1,16.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,3093.88824905752
1336370794,6,2,19.0,1.0,2010,14,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,5,23,5,5,13,13,1,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,1.0,2,,,,,,,,,,,,,,,1,1,2,2,2,1833.17630446275
1336370794,7,2,28.0,2.0,2012,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,5,6,5,5,13,13,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1833.17630446275
1336370794,8,2,20.0,5.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,13,5,5,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1833.17630446275
1336370794,9,2,25.0,10.0,2016,7,1,,1,,3,1,1.0,2,,2,2,2,2,2,2,5,5,13,5,5,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1833.17630446275
1336904329,5,2,27.0,7.0,2010,13,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,5,5,13,6,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,3474.05663441754
1337237836,5,2,27.0,6.0,2012,11,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,6,13,6,6,6,6,6,1,16.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1.0,16.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1,16.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,5.0,3.0,1,16.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,2,2,1,2,1010.65423855716
1337237836,6,1,16.0,10.0,2014,9,1,,1,,3,1,1.0,1,2.0,1,2,1,2,2,2,6,6,13,5,6,6,13,2,,,,,,,,,,,,,,,,,,1,1.0,2.0,1.0,17.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1,16.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2,,,,,,,,,,,,,1,16.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,1,1,2,1010.65423855716
1337576472,4,2,31.0,7.0,2009,14,1,,1,,3,3,,1,4.0,1,2,2,1,2,2,5,13,23,5,6,6,13,1,16.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1.0,2.0,2.0,13.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,16.0,3.0,3.0,2,,,,,,,,,,,,,,,1,1,1,1,2,1730.01325218678
1338108440,3,1,17.0,3.0,2015,9,1,,1,,3,1,1.0,1,2.0,1,1,1,1,2,1,6,13,6,13,13,23,6,1,17.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,1.0,17.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1,17.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,17.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1643.29234184514
